ph,tds,turbidity,temperature,quality
9.572015450989612,666.313393870246,6.246502353134149,46.75666303055272,0
9.859245148658564,841.3011250291661,4.1,41.414054829677305,0
7.749463418065183,223.5977164567057,1.5878840106558039,21.986076605707193,1
7.331151809663743,78.48241753493483,1.6622116594212748,28.13205016899673,1
5.047970286156565,863.1438844593048,4.1,2.76560466851911,0
9.644892239329112,501.0,8.905791905009064,41.89290852523832,0
9.997977464113204,721.4312218465585,4.241000728494819,45.211459968016506,0
7.5271558632100115,205.44578153988968,1.6165396908040028,21.20532346470839,1
5.353869007980958,889.9425214993017,5.942196488151146,2.740223824194498,0
8.974339092880385,829.3265175292349,6.284784253324432,39.904331032055474,0
7.08332250008269,202.7552809364673,1.0890193105658967,19.282220060329003,1
7.742496011428329,225.72745690713907,1.308946675842141,20.53170141592727,1
7.593728959390634,122.55633931918038,1.0953205788990497,18.004716522663802,1
4.948551639904603,902.0133186342132,8.888886096511003,2.1974919716004635,0
5.578456259308463,626.7986582034748,4.1,3.8402896370733433,0
9.687873440859828,944.8150101488609,8.930559550486112,50.38010729379965,0
5.564118927150542,737.4845149210619,7.788441341817743,3.8618772183068524,0
7.421300487993913,146.27902344155635,1.5884187602108994,20.20561250756352,1
9.568062317037922,929.674555541958,5.548713624079303,48.52470102004017,0
9.72115107806767,501.0,10.111387651252455,37.5942346882687,0
6.867271116707823,208.87091062627343,1.8177336606089431,18.577889248237504,1
6.964453269304522,434.1816073978664,1.259370436342923,26.131896939656123,1
7.130771270286452,78.48713399279458,1.7168087453952015,22.904952354669685,1
6.341138734275259,688.2367416526411,7.788579278367632,2.303931496909941,0
7.14416414873793,270.8952950867837,1.291542690643228,19.305841408411027,1
7.101844753598852,192.27010639880882,1.3866316281410709,23.090534057277658,1
7.104427160332122,252.18449212881842,2.0248218328068432,25.118784728717976,1
7.215295197984012,199.7771111466479,0.9956814505274588,25.97496105147183,1
6.6695809255671845,50.0,0.850213912940803,25.90334756649527,1
9.385924325355884,670.2956740990693,5.870472021665828,35.1,0
9.689113142715755,1013.57133545888,7.93284603050957,39.31085815067489,0
5.426901139853181,735.2701910581678,8.353532978423901,2.8456663476829442,0
6.630100725514618,292.31205874045975,1.3074150002214673,25.524235568229734,1
7.324523469377154,223.87614511851518,2.302541011113127,23.473408015363884,1
4.693265646424854,1092.8402545047174,7.555432128789074,5.183437899496731,0
7.306351291860819,240.3430282707418,1.6679109265993075,26.447813443441635,1
5.550040575673996,987.6822847746583,4.911034232922741,4.264528833448067,0
9.148181777945386,831.3797482397027,8.030201025567742,40.74572669386153,0
6.749293012436078,107.7206059212173,1.305138922674474,23.346405710248668,1
6.876602558842725,185.1323398245802,1.4334218466094637,27.502387857216835,1
6.768902088828278,299.96951242373336,1.7757112527153203,19.491805541209036,1
7.5598399501733,334.1114421766563,0.8496045616431692,18.9607914720489,1
7.569853473165107,197.50372088487327,0.25562332634085916,20.77800214778539,1
6.70435716973844,144.61193806129646,0.36797967696811895,19.84822413466744,1
7.161314755251843,94.73473468579942,2.5001321134257393,24.711879883586114,1
8.2772134655922,180.9413059955506,0.6924055734587453,22.136575573360847,1
7.4427402372862685,201.04346995015618,1.6483154251802188,23.575962288700033,1
4.05474673671807,806.1896176535661,6.148146292234343,3.77970050883971,0
5.6586854635817385,705.3633787385772,4.261011566754727,6.751010099688821,0
5.242369845998985,1118.445014729755,9.517593074348468,7.499642194107358,0
9.580756749619203,606.6530940246594,9.212147499598908,48.85347994452488,0
8.477243027137945,175.2280228809551,0.7439981741325076,23.17767591073619,1
5.772917609927437,501.0,5.552881855701967,6.813296771618566,0
8.066000937960434,50.0,1.7800000039294965,19.88938489528665,1
7.16157604011014,265.86239325421644,2.6670797892246734,23.301037992918328,1
7.223687373605795,229.1312236843729,2.771728940702573,27.219850755161676,1
9.872593440946915,846.3339878037453,13.689812205721784,40.56646839098173,0
4.103931893979572,809.3757086606622,10.204894447255954,4.500163030320943,0
10.15327703386725,946.9622687020835,13.819074328185152,49.57588196721778,0
6.987799540955789,163.63618250052446,1.8714781861070335,19.260751561044415,1
7.389533168364715,208.7526777466376,0.8573866568527245,24.295068439607604,1
7.160444138723543,77.82657147282819,1.2067255881351358,20.91481374740944,1
7.123864528766557,196.1529194135382,2.3273230297912253,24.9086719555684,1
9.463853670142758,521.088097334785,14.066637688916257,41.15727042048221,0
7.598628204231779,94.3297315698146,2.4906431686912764,25.938371579583187,1
5.699791697264206,894.1737718750761,11.047569556978932,9.19849903851018,0
7.583708330434083,344.5757314910308,2.392099898681307,23.324155611268854,1
6.5,180.11771055404404,2.4356601504312883,15.265069729543805,1
6.869247858384056,122.70746213036664,0.692085630654321,16.15155817921834,1
7.418693427280552,202.84528592263948,1.4711182431449576,19.59668144361634,1
7.207846663077596,267.507160771339,1.9095149326014589,23.579029556431973,1
9.28379940636102,1130.9336631733413,4.1,35.1,0
7.111612160186711,93.06196488992555,2.066378953511965,17.00174035230398,1
7.906181696112439,218.3197113967472,0.3140208728034457,27.319177460820303,1
7.952462827776237,322.2425087510266,2.0972157144892343,18.61584130948946,1
7.065165611552785,148.35423423716838,1.710984948846782,21.731959833099115,1
9.137542923117252,721.9391701776601,4.1,44.13012505896489,0
7.044729272583509,50.0,1.512633076727757,19.889194352317578,1
6.631275733303263,190.7820613958242,1.2371499719471004,22.48316093000444,1
7.171359496234374,112.11036598577502,1.166186477549315,20.244600038087313,1
10.128439015837461,784.7628660096162,7.78271279107315,47.38332325751136,0
6.950072568921729,225.73428331012002,0.4024082141078129,16.15879025916311,1
7.869796973339016,216.82424321775963,2.64900003940562,28.41480742186772,1
4.901624842692504,1177.5717975917278,7.349623904936212,4.222509412656997,0
7.0948436683166936,194.42932373599135,1.4902187400667486,23.257069687204734,1
7.6156447149681075,190.79122448614086,1.5293271448079935,19.61088425661501,1
6.88299170462692,200.99994575258003,1.3484337617246784,25.127770141807673,1
7.446802379830679,230.03646861018024,1.1102974714999858,24.154012626556174,1
7.130821576030631,60.62226458917797,1.6461974797740322,18.90292031038378,1
7.669091607703746,235.89086116116218,1.4808309757173792,15.272124864058357,1
9.542005095462176,1192.2208582582934,6.561621767148624,43.051422819476144,0
6.742811880867751,234.98505496311685,1.2492289354647443,20.167107882973998,1
6.509677308483761,148.71349867693158,1.2783243178460255,30.54128449590383,1
9.803118596748144,688.1548404089579,9.460684433485893,44.38939468048026,0
7.056663939191512,342.7820031348076,0.34343012585255717,18.30771041473769,1
8.6,756.4769154564666,8.097279812561013,39.09541411402941,0
6.5,178.78099676238384,1.6872327722286429,24.64922758659187,1
3.233961947462916,763.6678145628391,7.84233751423942,4.717719361112328,0
10.427559286517674,984.079232250897,5.341881834842278,41.418913683743064,0
6.4,893.5149824964315,10.354666062482556,3.220074886885717,0
7.27789447788751,50.0,1.1425740504916944,23.972782753959514,1
7.116270529139253,251.6804949691641,2.88064113535754,24.301426898080503,1
5.211055268543473,862.326859761485,5.85814126352134,3.240259190579816,0
9.73223373486178,912.9728264311918,6.45672254521477,42.41043449813716,0
10.172216954041502,894.1142918800595,11.667035769403924,45.36226387693078,0
4.9938330788142045,1063.2198903700962,4.1,4.620496885480634,0
7.164105722285109,151.34187940441927,1.6365538477958215,28.356589206545827,1
8.288067666635847,241.2502470755165,2.1136999304702813,20.167452040633123,1
3.890808463447005,1019.4150612825256,11.204483104627952,3.817908558546317,0
4.421775795644405,1031.7130985644644,5.116245537646797,3.8934646826264787,0
9.650895965326436,697.1462056858718,4.1,41.00692138560768,0
5.628386071863661,625.4810947187693,12.442977212352478,4.436623358421741,0
9.517921647429025,1374.8165396019826,10.837067112491464,42.203991091119065,0
5.803944235254306,998.8004079012557,11.385637332593559,4.277071341673077,0
7.564545088869889,235.75853736078815,2.0722269886888607,19.346646705950793,1
5.278476233429876,787.1204918750584,8.187340929989388,6.07473084986965,0
7.7553351112833795,133.2652121013901,1.4101212138576737,20.600458603507988,1
6.755213189690335,50.0,1.78407686067167,23.314729397985932,1
7.403134302515849,50.0,1.3264839166449358,22.037581418303397,1
4.029807508100156,958.5810743674404,8.28421542749872,1.8191394829614054,0
9.48432942366514,501.0,9.70191687587678,38.438994875746864,0
9.476625273048649,1017.3517954053129,4.904520347814695,35.1,0
7.146276503411781,161.9363644796079,2.9379356888792487,21.40145622299283,1
7.01221024562602,286.6152843109659,2.2980474925466123,23.220603343499892,1
7.403307455869836,236.07701078211815,0.7137634643872357,20.45004534692124,1
6.86509502758012,120.45159474953013,1.585022744939682,16.7600937825,1
4.706692897064854,965.5550428743835,8.319634029303122,2.6554350061940943,0
7.303953117699369,234.58103605073245,1.913521034857228,20.283851007629337,1
6.724235242853069,232.018868442142,0.6898089468491965,24.714198618484208,1
6.282275397742376,791.0160923691134,7.187640509062811,4.991495806560116,0
7.469927796866641,143.2168806213172,1.1044576685141654,27.33802453335135,1
7.174344661362803,141.18391721894028,1.6354140024942572,22.664562452313323,1
7.338579283798791,170.4634239642043,0.8813966015162561,22.92877801856931,1
6.125446022986372,667.9237258928922,11.875146822563718,1.1780681288155899,0
7.397612074513096,236.82172999858432,2.235034329087399,19.315940617350186,1
6.7711443952057575,150.91299157097643,0.9074515379917649,20.882599011772314,1
4.7055533742850555,638.0866395820856,7.01583064796972,4.1391705826254315,0
7.003345525747181,201.16071994101233,1.5580382972204279,22.979589206850918,1
6.02726422123383,994.1267345222886,4.1,9.9,0
7.403490009291974,252.18642705413438,2.7061523023523746,21.952396707623087,1
7.6327066910691315,168.0080007912547,3.141936913327508,19.48162307254481,1
4.143625405583943,907.1713884977275,7.717268469425745,4.123842703792926,0
6.593923575120579,204.18067923979865,1.590557604692673,14.56683404709957,1
4.50995927811675,1055.6970414903344,13.111181464091713,8.49180726437124,0
9.503492458127969,861.0345269161015,7.289546470889425,35.70498636515924,0
5.735408873345033,669.4804181337023,9.731616957583853,6.7434102621227545,0
7.045874561255296,244.3246216892726,1.5397191783077735,20.771806636299594,1
7.132471310723996,239.66440168220566,1.4016125601482978,22.573715748149297,1
9.204325310100861,761.2632679911239,4.1,43.2547159661833,0
6.989500857393032,141.00960772016333,1.7371307135962564,21.51742786348066,1
7.0433405730312835,183.5497717085402,1.7016198578138424,17.808900215443604,1
6.633851703179834,143.4485945610121,1.0885005865644,20.635628271433568,1
7.161814301164371,294.1747970547471,1.7801187236403482,22.28899653694481,1
4.1438732291945115,755.8874931182021,9.098982450623232,3.9296714656647245,0
4.285135225617591,650.5556335559031,15.792311622125673,5.029632019861011,0
4.955918840214143,1041.9062802272538,7.337496523888753,1.2837499725328168,0
7.45543698351095,319.7945346543701,1.9052500539998642,25.237034512493196,1
6.8761585920313415,138.25824340857,2.319463140522362,18.64870775532887,1
6.748379291513109,168.5176115224217,1.6876352993128272,16.461927922300013,1
6.4,933.4710568909356,10.739212417786579,6.935045989818351,0
4.051318136608904,791.7438453215259,11.22678472459499,5.009058582103116,0
10.378188993813996,938.8065221935879,11.567850360318928,49.874671568945296,0
7.454167212083691,212.42599993595212,2.984695496091576,16.672347558435657,1
7.231454076126436,247.6392718111406,3.3975560093283725,24.692534768931875,1
7.087286156455797,238.47264741991162,1.1949648521205667,19.387450440280237,1
6.5,210.93973179193844,0.09015570803356576,19.75135063226109,1
4.119886066983171,631.6985082176938,8.312139443117257,5.574201274802519,0
10.113052292667033,933.5169920953215,4.1,42.248306778541085,0
4.655382713055693,501.0,9.771086624344836,5.685061979459187,0
7.6597093305142705,218.06092184894035,0.013205027312055195,22.594191614370555,1
7.381896364856454,193.60732378699603,1.6312215674622377,17.84506226334932,1
9.527698455891667,807.9728414983172,15.993843476004304,47.59783058490546,0
6.016423379317715,886.0027047622709,12.360902452624844,2.347130345384007,0
7.275882467044158,52.274156175646624,1.5753896143746329,20.61558291287994,1
7.257355386936901,127.6041733649547,0.8766949729401369,24.51241187933482,1
4.513983272063432,1200.5894168152572,11.086547460828783,5.193381405773639,0
4.297200967224396,907.1280450033219,8.46702616306516,6.658447171274224,0
7.287660131065576,217.48272339287564,2.4375286126359996,25.87172779505996,1
5.560777858163172,501.0,7.188484087711476,5.289372261050073,0
7.429033112542464,228.8518313148636,1.77913463509737,24.57755381415273,1
5.305693736474014,518.3137019263279,4.1,6.388193493623514,0
6.893337364886661,202.9426266539388,0.572607953347082,20.079321663171065,1
9.700569130632115,501.0,10.197044238951573,48.14057646890464,0
7.137640728825333,100.62027731606166,1.2297840414905115,18.940603086767588,1
9.425635206091304,947.5869852524311,10.189529105344949,44.704141051922456,0
6.77691562841764,121.41647725962564,0.8764757955134156,17.280893002501966,1
5.780268587911007,805.1344630415224,5.6045816096011025,3.225674823274291,0
7.4091341952142,373.59492704644344,2.934095780389195,28.179365849673033,1
7.594291998271945,197.23595008368292,2.931137090039961,23.34064226614047,1
6.518966558304864,211.60509967675054,1.0236541665651666,17.019397696159658,1
8.6,822.1098239104261,8.391626877285075,43.59943983927206,0
5.155038971013673,1101.616570028804,9.342158889420283,4.727807082636701,0
7.245308164215106,163.7090889926654,0.9384097162458358,20.315479060795663,1
5.3472547897465414,912.7633118773008,8.206470973113948,2.079428187882376,0
7.444987517605441,186.53926924099667,1.6029537792121817,27.228541692602853,1
7.209561217313983,223.90382242574094,1.7863986459431958,24.489516473892476,1
7.322919808350644,124.3594496045815,0.7061858698455293,19.15993822843379,1
6.935871544210621,261.6641775990377,1.3801205866225459,24.062878476680545,1
6.757389636503332,133.94770537582863,1.736436269338221,28.07368812260872,1
4.876952977695171,999.5908644285099,12.084614608544335,2.8432716724102693,0
6.716143592523518,282.8354733133556,2.773840251118818,16.593169871901413,1
9.282403333901103,801.3849442087429,8.361049746131513,42.32051282475113,0
6.907853347313146,166.56723633872875,1.7038419285966229,21.788979567996936,1
4.82754564526484,921.3460005040213,7.502477283013993,3.90091081837991,0
5.247644517413721,910.1625670367009,4.5672355512061396,3.9711664766869452,0
7.6637319213457,267.1574803614724,1.0079619933723027,20.79280602641499,1
7.170420973756643,184.3371783225135,1.040731934796051,19.602577179788014,1
9.555634259583744,501.0,6.739207906523514,35.32267353275941,0
6.6276899591527805,303.2515568738038,2.078482322131367,19.08643874703316,1
7.029247572021032,259.5348568252028,0.96630743457796,19.231739205341235,1
9.725661412371705,1038.139923511001,9.581213596034345,44.88178008806904,0
10.427493678740328,1008.33334661667,10.392696868057863,47.629651653170285,0
7.411877101742692,191.41881873512466,1.4176328884650027,24.39633674117929,1
7.2932864525054,105.09308583121165,2.0212104789311907,23.138267161898106,1
8.009442487691857,190.0090491719946,2.0299224455377844,20.55313204873094,1
7.307436911545303,50.0,0.8618678884922683,22.869623410908012,1
6.5981118503876,64.74626979148385,1.5755887445076602,19.035349325460682,1
8.6,635.1555121265094,9.288052140983812,41.42591480175787,0
8.755538871964712,882.7295796564747,8.319306249293867,46.58189413681665,0
8.672744802543628,668.3649451725793,9.364018222827742,36.09279369211345,0
7.277753720630934,203.64511049135186,1.4556271035756325,20.449676434977718,1
7.040145525754159,244.27111864595415,1.281549647563087,24.448686474474336,1
6.765669948445926,262.6686968419225,1.7646323822995182,25.102701198462757,1
7.28951518065556,219.44037776435198,0.9865625533252045,16.556660086795684,1
5.522694707036709,1066.9893456767286,4.1,2.7342343732914536,0
7.094194063475756,50.0,0.9869517733240255,21.30222426285887,1
6.814030615767958,220.2055076797299,0.9299212687875734,18.088244657789446,1
6.804158071896568,133.25415636067345,1.761473578388238,22.739850349368346,1
7.23445755321855,113.61260417748105,1.6188234375794632,20.519910136651024,1
7.127510330712759,125.6966334838033,1.8146034611630835,15.353676043288033,1
7.173546954149671,159.43930725839553,0.06679396996047493,21.491365612500463,1
9.676211457192156,702.9779961391877,6.43378428650492,39.072392190521306,0
7.573036332749236,72.4195233469334,1.0608054859015388,22.286674215520975,1
7.884245349032771,256.1195825539772,1.9306147889950063,16.18043133884276,1
6.957655671696443,356.786980379574,1.2747731072068542,22.060493046338216,1
7.638587693524354,293.4007858389157,1.3138559480631136,24.22159544260696,1
7.286158602182516,78.37705662075123,0.7468743198930183,20.88537466448276,1
7.318793869293275,128.26862181478333,1.6803206001786906,23.667492250360162,1
6.755769661813669,205.85575928013557,1.5213334897444402,17.894585510440415,1
7.230402156564965,177.05646114093847,1.5083163041624543,25.57972024626224,1
8.777679373465793,796.5263984981804,8.558485866745203,38.03872953612622,0
7.296784908626414,97.02691451326001,1.639727292881948,11.916611973709061,1
7.31484966608073,249.5791027762295,1.3108126769452777,20.996665312755077,1
5.362299461435913,897.4626326106631,9.386756987879146,2.254417500507182,0
8.223279714267301,123.39448359878305,0.9580573271529697,22.33989185054331,1
7.7365903662123525,181.55308811811096,2.134751091052679,27.4244268568413,1
3.031651342323036,706.7783600911641,6.444124996206851,4.622816297787367,0
6.782076322391587,127.95277179711506,0.24409954216097973,18.182245494836145,1
9.897843510061193,774.5284663757776,7.511131067582477,42.08220464309691,0
9.255266502329004,1169.7877237123716,4.1,37.03087355571364,0
6.808650888953987,133.74429816278123,0.8812917734014896,26.62632660637696,1
6.652078808168369,308.44583485682784,2.6812836386657555,17.209870754939352,1
7.066089867157384,145.6615477445636,2.796428031369569,23.242158551656814,1
5.772211507504359,841.2270759245207,6.682346705534561,6.75641113087329,0
6.702454705843486,179.49274573020062,3.157190054818985,20.75611413405571,1
4.291738854225551,875.922011282896,7.109993789976586,0.303863205798347,0
8.257737338806814,163.2188307335619,1.3672145545833148,22.9913851276073,1
7.301768337320485,400.9245241267539,0.9767810422292514,21.09389011046865,1
7.7919776555560105,182.92345765196495,0.8653460183919951,21.819823527956306,1
6.988408916774394,202.7910357671527,1.679748280127306,17.189313968912032,1
7.539640844297258,60.2483446923556,1.4125548832735042,20.166406547148824,1
6.935207128881356,165.70763784667733,2.1987523591802107,25.398579130826608,1
5.538743050202955,789.5104600701761,11.27308372757443,6.969311596275221,0
7.190349965155999,50.0,2.5753097409984615,14.632323684273828,1
7.646959526360985,234.53053037100779,1.3709976987171015,17.561562528387878,1
7.728521612909205,114.13375742216836,1.1641967722637048,10.930698309590408,1
10.078401974456737,861.4618707472677,12.587303020019743,39.30594820551441,0
7.503571435914706,76.57574254056803,1.1614389537937022,29.079652270622372,1
6.775078514509558,61.503895724405965,2.8080222534141015,22.976393774009548,1
6.5,193.52972017076308,1.2797164198483353,28.304690110965513,1
6.068090134243278,1140.1943038832999,11.282500506845393,2.818492568355507,0
6.897281964572215,267.75056831079314,2.665922249580569,26.180224580924822,1
6.825397450084162,70.57595089477303,1.3068729949918783,21.220841514867057,1
9.858923114498133,586.7273849230362,6.42964271049663,36.28164349230471,0
10.39986914586355,751.1200328924979,11.488942641175525,44.08840702508624,0
7.698756686213888,191.2781264029229,0.7430106334824991,28.72306285355276,1
7.435326882593831,183.06664144550584,1.9891709691963335,23.567314830864408,1
7.035674284818167,158.2294743984006,2.0075567311132554,24.380524743655073,1
4.736888402663353,501.0,12.600868537198771,6.634969961540638,0
5.343231654054039,1248.9364510860512,4.1,1.3418111721575663,0
7.292028303676561,135.5923855175593,1.669449469201577,18.60438137451814,1
10.341331457324056,1037.6123752502122,6.070538008396665,40.85891232782735,0
7.029456961517782,198.67117261392727,0.580922029036909,27.12553359249454,1
6.799351996042034,50.0,1.0584081144464006,26.776857932055968,1
6.594514242954869,143.36712474607396,1.6343226815151533,22.175602132493555,1
6.860946428552366,50.0,2.30035307114408,28.038095970795418,1
10.720894292664886,928.4242007753168,6.955074814867982,45.144069141663806,0
3.773286328865016,501.0,7.5482493548752165,5.799169106415519,0
9.637230088806922,1086.4157207809126,7.376263069801658,43.43189241500547,0
4.4346054546861176,501.0,5.464884464851173,0.23601745372668326,0
7.455356770243354,203.6863377306521,2.0731361795941714,19.82719399849465,1
6.337009968242908,824.9735220390958,8.134469395796854,4.552661451604168,0
7.820460790209009,267.25875857036397,0.6009290747492401,28.936167817690475,1
6.5,315.7844559513445,2.2015653166920477,18.39631552578339,1
7.336235686560199,50.0,1.5650549568780845,19.95496216852189,1
7.005149846494122,90.20275616927194,1.319368139072187,25.962843386496342,1
9.046890936903653,542.1235821793214,4.1,39.30736773215761,0
9.383046007277553,747.799302129664,9.980776120119648,37.57705526595252,0
5.313635603094805,822.5497876153499,7.554138849705634,4.13313672471971,0
7.3329256047918365,155.9907773650769,1.75519303414882,17.102450906568183,1
9.210435581496561,1101.541539862673,8.263892832422828,35.1,0
6.571799758550729,153.20738772657842,0.848298801857291,24.47544132057854,1
6.631098516160931,158.78252849534059,3.2489013386050463,27.180828290678576,1
7.66771823617827,50.0,1.814879049608557,21.134325153446515,1
7.076331150612544,241.0891571384877,1.411427194177058,16.753824135851996,1
7.035249213551014,197.41755111604238,0.5179936899545018,30.033892043926798,1
5.385291076550476,890.4579985141836,8.794472727394334,3.078773647174348,0
7.420995981766859,74.7481574715523,1.4269490853933395,26.121755142547165,1
9.288899657597629,857.4593145498175,9.026358260328971,40.609328308550914,0
9.423458133495172,1182.4356095325907,7.798650837394666,53.77355698872046,0
7.535396309780657,183.32254315676738,0.8152215433576658,21.302931862132297,1
6.940983277745937,201.07602916954343,2.1768696517413715,20.922024977184055,1
4.889199182448038,907.8082993505518,9.596348402559144,7.262598100499493,0
5.128548398500523,501.0,13.338985661263067,3.8096620018496417,0
9.859165771597123,711.7048389374181,4.1,48.46146873442354,0
5.488351855847594,783.0066806223705,6.547941130411164,1.5579057487406742,0
6.744466752887693,336.32816624472946,1.1573005470785298,22.653711281544524,1
7.093339068306234,217.10470351528508,1.942551419822295,24.193853094162282,1
4.790443994860517,1044.927746243035,9.423811769104283,2.5362626237338395,0
4.334343625813762,787.9438501944037,6.4936765255109075,1.2079962101642217,0
6.763074894130969,91.31407877940205,2.1334734290459396,29.875029237735834,1
7.11675109985709,313.48250761184295,1.3309986046925049,19.31042566269399,1
9.34665589223975,747.6424652751807,10.188109385389252,37.81129162825571,0
8.048862478805054,251.0928134914482,3.34651722658214,20.25944500815186,1
6.4,867.9566044278461,10.556045104725484,5.973771900601144,0
7.324363026239202,158.44829025390987,3.4459745369564887,23.29912637644046,1
7.11014674000119,142.7165250979328,2.985141915131142,17.6672462133358,1
7.314221629943063,117.6150521166524,2.6459576855949196,16.937454219640756,1
7.100414340608371,234.06749269038633,2.411813277750362,23.168675312829304,1
7.238831019739217,54.561661969027625,2.0217525068545132,24.78895218556125,1
5.326303240717992,883.075924501198,4.794687542462514,1.7075173017874978,0
7.205709227134574,88.17556172605623,2.1398540149568235,16.745888806584023,1
7.698434076999051,282.3565985278686,1.6686137300402852,22.748428400500366,1
5.26152869139134,627.5386127672638,8.568943864624694,6.441221097357866,0
6.739602569031079,215.23391119400463,2.250061154906727,20.253940546937827,1
6.5,288.10583661886096,1.1733981501580564,30.10726846416957,1
7.395749824491167,298.33718274376406,1.4642169148892357,18.897574554249587,1
8.94640836505912,917.0140404916745,5.3992242819666965,45.10628047101765,0
5.665673614699157,1143.023643635756,8.942867946436122,6.39477495742387,0
4.557799370346943,1037.4102301332764,7.358968488235353,4.1770869804670365,0
7.908900638667898,355.6156059421546,1.4720514756386454,22.736477593312678,1
6.8105815201182125,300.34706886058717,2.551367075632017,24.2942353475097,1
6.5,115.51753600266659,0.06875969733911225,22.770476590347744,1
9.657381280727583,593.980984702102,7.4692997285274725,49.84266969354663,0
4.558609718534166,945.1642296077595,4.1,8.368340812681264,0
6.592252013618395,229.40958721677686,1.2295742671869772,22.876286250150674,1
6.790882973920638,264.17027668944957,1.7257532622029332,21.667465897114024,1
9.727165716576115,968.7657548971249,9.173854871362622,47.50214221128432,0
6.275809591235091,760.0140153763166,14.422910888991062,4.433414081164576,0
9.205829971346157,795.4711739727252,6.647995467295978,36.74807946325097,0
6.671016817302572,188.6593956777969,1.9154776026052336,26.246036628703376,1
7.23412725702601,80.30729494682802,2.063453373512628,26.70883514966766,1
7.394600657530481,113.86566980231892,1.6714699652204028,20.89807073928391,1
7.159938369408019,311.45450063479245,1.7394742277552928,19.24268372767971,1
8.6,703.6271369030554,8.18958081155068,35.1,0
7.208401536653104,233.31568304811623,2.001438056378287,15.853877238471846,1
6.967327634420543,152.80861457955137,0.9023238387469361,20.085782933129128,1
6.833523233807503,164.6520858207341,0.27114608790676087,19.673676947091128,1
6.9061633692807805,154.68843270282213,1.1066489202994516,23.554588984133243,1
10.193982791986684,1292.6027377550047,7.989927139880057,43.830279577303955,0
5.135754526377027,908.7308256561214,10.540561229539701,1.0679031740641638,0
6.941952098157951,255.41782040934876,1.1518519400101348,24.89931749394333,1
7.453172727102205,184.3687719058381,2.128958193186095,30.2163697657439,1
7.139664915373322,91.5223724112029,1.2371437135523504,20.952877110629174,1
6.942580067073015,230.91061230784487,2.1757286670127884,20.67288491291151,1
7.431853269285431,180.1107316986658,2.2726040096058173,21.12235071611172,1
6.311965345462928,683.1013134411203,10.73780694208923,4.931373338500382,0
4.887747017562273,1163.815438039161,8.198824212032704,3.5330758176620716,0
7.598506727778856,164.3245028911072,2.0123286484640666,25.67107279118055,1
9.763719325929998,793.468819251938,8.546404613033529,39.69738289419343,0
7.383672031691375,129.1801051100622,0.7074956014987953,28.705819847658653,1
7.1261898569376605,217.64668301898885,2.2964437464680634,17.689024260278625,1
6.4,659.9764816369174,8.869433586699857,4.9287228781366625,0
7.513841715159209,165.1075646794012,0.673837786059741,22.218447131640282,1
7.7241234984478435,151.3595085650141,3.4769542984766417,27.676257653430085,1
7.02410757669033,233.61532343159934,0.49638898263284004,19.19217080681951,1
7.950468335686355,206.25144503757178,0.504439245345655,28.985962526378486,1
6.95725392885713,253.7834726432322,2.186804800899247,20.674002446801943,1
7.0877299692532905,239.32045177974268,1.7517765933804248,21.197715277376926,1
